curve_id,study_id,temp_init,temp_regime,temp_range,mean_temp,min_temp,max_temp,dtr,dtr_cal,fluc_type,ramp_type,mean_time,min_time,max_time,trait,trait_def,units,response,sample_size,variance_type,variance_value,qual_measure,ind_pop,order,family,genus,species,additional_complexity,ls_treat,ls_measure,vert_invert,plant_animal,lab_wild,lat,long,body_size,thermoregulate,notes,x,x_1,dataset
43,168,28,1,21,NA,28,38,10,10,2,2,NA,,,fecundity/body weight,eggs per gram body weight per day,eggs/g/day,1.15,8,2,0.85,1,0,Cyprinodontiformes,Cyprinodontidae,Cyprinodon,n. nevadensis,NA,1,1,0,1,1,35.68166667,116.4236111,1,NA,,,,vb_team_data
43,168,28,1,21,NA,30,39,9,9,2,2,NA,,,fecundity/body weight,eggs per gram body weight per day,eggs/g/day,0.79,10,2,0.665,1,0,Cyprinodontiformes,Cyprinodontidae,Cyprinodon,n. nevadensis,NA,1,1,0,1,1,35.68166667,116.4236111,1,NA,,,,vb_team_data
44,168,28,0,18,18,NA,NA,NA,0,NA,NA,NA,,,gonosomatic index,ovary weight/(body weight-ovary weight),proportion,0.05,7,2,0.0025,0,0,Cyprinodontiformes,Cyprinodontidae,Cyprinodon,n. nevadensis,NA,1,1,0,1,1,35.68166667,116.4236111,1,NA,,,,vb_team_data
44,168,28,0,18,20,NA,NA,NA,0,NA,NA,NA,,,gonosomatic index,ovary weight/(body weight-ovary weight),proportion,0.08,14,2,0.0064,0,0,Cyprinodontiformes,Cyprinodontidae,Cyprinodon,n. nevadensis,NA,1,1,0,1,1,35.68166667,116.4236111,1,NA,,,,vb_team_data
44,168,28,0,18,22,NA,NA,NA,0,NA,NA,NA,,,gonosomatic index,ovary weight/(body weight-ovary weight),proportion,0.09,7,2,0.0081,0,0,Cyprinodontiformes,Cyprinodontidae,Cyprinodon,n. nevadensis,NA,1,1,0,1,1,35.68166667,116.4236111,1,NA,,,,vb_team_data
44,168,28,0,18,24,NA,NA,NA,0,NA,NA,NA,,,gonosomatic index,ovary weight/(body weight-ovary weight),proportion,0.13,10,2,0.0169,0,0,Cyprinodontiformes,Cyprinodontidae,Cyprinodon,n. nevadensis,NA,1,1,0,1,1,35.68166667,116.4236111,1,NA,,,,vb_team_data
44,168,28,0,18,26,NA,NA,NA,0,NA,NA,NA,,,gonosomatic index,ovary weight/(body weight-ovary weight),proportion,0.14,10,2,0.0196,0,0,Cyprinodontiformes,Cyprinodontidae,Cyprinodon,n. nevadensis,NA,1,1,0,1,1,35.68166667,116.4236111,1,NA,,,,vb_team_data
44,168,28,0,18,28,NA,NA,NA,0,NA,NA,NA,,,gonosomatic index,ovary weight/(body weight-ovary weight),proportion,0.1,12,2,0.01,0,0,Cyprinodontiformes,Cyprinodontidae,Cyprinodon,n. nevadensis,NA,1,1,0,1,1,35.68166667,116.4236111,1,NA,,,,vb_team_data
44,168,28,0,18,30,NA,NA,NA,0,NA,NA,NA,,,gonosomatic index,ovary weight/(body weight-ovary weight),proportion,0.07,10,2,0.0049,0,0,Cyprinodontiformes,Cyprinodontidae,Cyprinodon,n. nevadensis,NA,1,1,0,1,1,35.68166667,116.4236111,1,NA,,,,vb_team_data
44,168,28,0,18,32,NA,NA,NA,0,NA,NA,NA,,,gonosomatic index,ovary weight/(body weight-ovary weight),proportion,0.09,10,2,0.0081,0,0,Cyprinodontiformes,Cyprinodontidae,Cyprinodon,n. nevadensis,NA,1,1,0,1,1,35.68166667,116.4236111,1,NA,,,,vb_team_data
44,168,28,0,18,34,NA,NA,NA,0,NA,NA,NA,,,gonosomatic index,ovary weight/(body weight-ovary weight),proportion,0.05,9,2,0.0025,0,0,Cyprinodontiformes,Cyprinodontidae,Cyprinodon,n. nevadensis,NA,1,1,0,1,1,35.68166667,116.4236111,1,NA,,,,vb_team_data
44,168,28,0,18,36,NA,NA,NA,0,NA,NA,NA,,,gonosomatic index,ovary weight/(body weight-ovary weight),proportion,0.02,10,2,4e-4,0,0,Cyprinodontiformes,Cyprinodontidae,Cyprinodon,n. nevadensis,NA,1,1,0,1,1,35.68166667,116.4236111,1,NA,,,,vb_team_data
44,168,28,1,21,NA,16,24,8,8,2,2,NA,,,gonosomatic index,ovary weight/(body weight-ovary weight),proportion,0.09,10,2,0.0081,0,0,Cyprinodontiformes,Cyprinodontidae,Cyprinodon,n. nevadensis,NA,1,1,0,1,1,35.68166667,116.4236111,1,NA,,,,vb_team_data
44,168,28,1,21,NA,28,32,4,4,2,2,NA,,,gonosomatic index,ovary weight/(body weight-ovary weight),proportion,0.09,11,2,0.0081,0,0,Cyprinodontiformes,Cyprinodontidae,Cyprinodon,n. nevadensis,NA,1,1,0,1,1,35.68166667,116.4236111,1,NA,,,,vb_team_data
44,168,28,1,21,NA,28,36,8,8,2,2,NA,,,gonosomatic index,ovary weight/(body weight-ovary weight),proportion,0.09,11,2,0.0081,0,0,Cyprinodontiformes,Cyprinodontidae,Cyprinodon,n. nevadensis,NA,1,1,0,1,1,35.68166667,116.4236111,1,NA,,,,vb_team_data
44,168,28,1,21,NA,28,38,10,10,2,2,NA,,,gonosomatic index,ovary weight/(body weight-ovary weight),proportion,0.04,8,2,0.0016,0,0,Cyprinodontiformes,Cyprinodontidae,Cyprinodon,n. nevadensis,NA,1,1,0,1,1,35.68166667,116.4236111,1,NA,,,,vb_team_data
44,168,28,1,21,NA,30,39,9,9,2,2,NA,,,gonosomatic index,ovary weight/(body weight-ovary weight),proportion,0.04,10,2,0.0016,0,0,Cyprinodontiformes,Cyprinodontidae,Cyprinodon,n. nevadensis,NA,1,1,0,1,1,35.68166667,116.4236111,1,NA,,,,vb_team_data
45,168,28,0,18,18,NA,NA,NA,0,NA,NA,NA,,,spawning,percentage of days where spawning occurred,percent,8,7,2,10.515,1,0,Cyprinodontiformes,Cyprinodontidae,Cyprinodon,n. nevadensis,NA,1,1,0,1,1,35.68166667,116.4236111,1,NA,,figure of DTR in notes file,,vb_team_data
45,168,28,0,18,20,NA,NA,NA,0,NA,NA,NA,,,spawning,percentage of days where spawning occurred,percent,15.1,14,2,14.62,1,0,Cyprinodontiformes,Cyprinodontidae,Cyprinodon,n. nevadensis,NA,1,1,0,1,1,35.68166667,116.4236111,1,NA,,,,vb_team_data
45,168,28,0,18,22,NA,NA,NA,0,NA,NA,NA,,,spawning,percentage of days where spawning occurred,percent,14.2,7,2,13.14,1,0,Cyprinodontiformes,Cyprinodontidae,Cyprinodon,n. nevadensis,NA,1,1,0,1,1,35.68166667,116.4236111,1,NA,,,,vb_team_data
45,168,28,0,18,24,NA,NA,NA,0,NA,NA,NA,,,spawning,percentage of days where spawning occurred,percent,51.9,10,2,20.555,1,0,Cyprinodontiformes,Cyprinodontidae,Cyprinodon,n. nevadensis,NA,1,1,0,1,1,35.68166667,116.4236111,1,NA,,,,vb_team_data
45,168,28,0,18,26,NA,NA,NA,0,NA,NA,NA,,,spawning,percentage of days where spawning occurred,percent,50.5,10,2,15.565,1,0,Cyprinodontiformes,Cyprinodontidae,Cyprinodon,n. nevadensis,NA,1,1,0,1,1,35.68166667,116.4236111,1,NA,,,,vb_team_data
45,168,28,0,18,28,NA,NA,NA,0,NA,NA,NA,,,spawning,percentage of days where spawning occurred,percent,70.8,12,2,12.535,1,0,Cyprinodontiformes,Cyprinodontidae,Cyprinodon,n. nevadensis,NA,1,1,0,1,1,35.68166667,116.4236111,1,NA,,,,vb_team_data
45,168,28,0,18,30,NA,NA,NA,0,NA,NA,NA,,,spawning,percentage of days where spawning occurred,percent,71.4,10,2,27.425,1,0,Cyprinodontiformes,Cyprinodontidae,Cyprinodon,n. nevadensis,NA,1,1,0,1,1,35.68166667,116.4236111,1,NA,,,,vb_team_data
45,168,28,0,18,32,NA,NA,NA,0,NA,NA,NA,,,spawning,percentage of days where spawning occurred,percent,54.4,10,2,15.565,1,0,Cyprinodontiformes,Cyprinodontidae,Cyprinodon,n. nevadensis,NA,1,1,0,1,1,35.68166667,116.4236111,1,NA,,,,vb_team_data
45,168,28,0,18,34,NA,NA,NA,0,NA,NA,NA,,,spawning,percentage of days where spawning occurred,percent,44.4,9,2,16.575,1,0,Cyprinodontiformes,Cyprinodontidae,Cyprinodon,n. nevadensis,NA,1,1,0,1,1,35.68166667,116.4236111,1,NA,,,,vb_team_data
45,168,28,0,18,36,NA,NA,NA,0,NA,NA,NA,,,spawning,percentage of days where spawning occurred,percent,1.7,10,2,4.855,1,0,Cyprinodontiformes,Cyprinodontidae,Cyprinodon,n. nevadensis,NA,1,1,0,1,1,35.68166667,116.4236111,1,NA,,,,vb_team_data
45,168,28,1,21,NA,16,24,8,8,2,2,NA,,,spawning,percentage of days where spawning occurred,percent,11.2,10,2,8.69,1,0,Cyprinodontiformes,Cyprinodontidae,Cyprinodon,n. nevadensis,NA,1,1,0,1,1,35.68166667,116.4236111,1,NA,,,,vb_team_data
45,168,28,1,21,NA,28,32,4,4,2,2,NA,,,spawning,percentage of days where spawning occurred,percent,50.4,11,2,16.85,1,0,Cyprinodontiformes,Cyprinodontidae,Cyprinodon,n. nevadensis,NA,1,1,0,1,1,35.68166667,116.4236111,1,NA,,,,vb_team_data
45,168,28,1,21,NA,28,36,8,8,2,2,NA,,,spawning,percentage of days where spawning occurred,percent,49.4,11,2,13.615,1,0,Cyprinodontiformes,Cyprinodontidae,Cyprinodon,n. nevadensis,NA,1,1,0,1,1,35.68166667,116.4236111,1,NA,,,,vb_team_data
45,168,28,1,21,NA,28,38,10,10,2,2,NA,,,spawning,percentage of days where spawning occurred,percent,22.1,8,2,13.885,1,0,Cyprinodontiformes,Cyprinodontidae,Cyprinodon,n. nevadensis,NA,1,1,0,1,1,35.68166667,116.4236111,1,NA,,,,vb_team_data
45,168,28,1,21,NA,30,39,9,9,2,2,NA,,,spawning,percentage of days where spawning occurred,percent,22,10,2,14.69,1,0,Cyprinodontiformes,Cyprinodontidae,Cyprinodon,n. nevadensis,NA,1,1,0,1,1,35.68166667,116.4236111,1,NA,,,,vb_team_data
46,58,20 _ .5,0,10,20,15,15,0,0,NA,NA,NA,51840,,Body Length,Body length of Chinese bream investigating specific dynamin action,cm,7.61,8,2 (SE),0.06,0,0,Cypriniformes,Cyprinidae,Parabramis,pekinensis,NA,0,0,0,1,0,North: 29.9721¡,East: 106.2761¡,1,0,"All Treatments were acclimated for 2 weeks at 20oC and then 2 weeks at the treatments select temperature before start of experiment. For the time at certain temperatures the fish was tested in I put 51840 minutes (36 hours), 24 hr for acclimation, and 12 hr examination after anethesia.",,,vb_team_data
46,58,20 _ .5,0,10,20,20,20,0,0,NA,NA,NA,51840,,Body Length,Body length of Chinese bream investigating specific dynamin action,cm,7.61,8,2 (SE),0.04,0,0,Cypriniformes,Cyprinidae,Parabramis,pekinensis,NA,0,0,0,1,0,North: 29.9721¡,East: 106.2761¡,1,0,"All Treatments were acclimated for 2 weeks at 20oC and then 2 weeks at the treatments select temperature before start of experiment. For the time at certain temperatures the fish was tested in I put 51840 minutes (36 hours), 24 hr for acclimation, and 12 hr examination after anethesia.",,,vb_team_data
46,58,20 _ .5,0,10,20,25,25,0,0,NA,NA,NA,51840,,Body Length,Body length of Chinese bream investigating specific dynamin action,cm,7.74,8,2 (SE),0.07,0,0,Cypriniformes,Cyprinidae,Parabramis,pekinensis,NA,0,0,0,1,0,North: 29.9721¡,East: 106.2761¡,1,0,"All Treatments were acclimated for 2 weeks at 20oC and then 2 weeks at the treatments select temperature before start of experiment. For the time at certain temperatures the fish was tested in I put 51840 minutes (36 hours), 24 hr for acclimation, and 12 hr examination after anethesia.",,,vb_team_data
46,58,20 _ .5,1,10,20,15,25,10,10,2,NA,NA,51840,,Body Length,"measured at 15¡C, Body length of Chinese bream investigating specific dynamin action",cm,7.55,8,2 (SE),0.15,0,0,Cypriniformes,Cyprinidae,Parabramis,pekinensis,NA,0,0,0,1,0,North: 29.9721¡,East: 106.2761¡,1,0,"All Treatments were acclimated for 2 weeks at 20oC and then 2 weeks at the treatments select temperature before start of experiment. The temperature for the diel fluctuation treatments was 15 and 25 with a 4 hour switch period between them which is why I put ramping. For the time at certain temperatures the fish was tested in I put 51840 minutes (36 hours), 24 hr for acclimation, and 12 hr examination after anethesia.",,,vb_team_data
46,58,20 _ .5,1,10,20,15,25,10,10,2,NA,NA,51840,,Body Length,"measured at 25¡C, Body length of Chinese bream investigating specific dynamin action",cm,7.65,8,2 (SE),0.06,0,0,Cypriniformes,Cyprinidae,Parabramis,pekinensis,NA,0,0,0,1,0,North: 29.9721¡,East: 106.2761¡,1,0,"All Treatments were acclimated for 2 weeks at 20oC and then 2 weeks at the treatments select temperature before start of experiment. The temperature for the diel fluctuation treatments was 15 and 25 with a 4 hour switch period between them which is why I put ramping. For the time at certain temperatures the fish was tested in I put 51840 minutes (36 hours), 24 hr for acclimation, and 12 hr examination after anethesia.",,,vb_team_data
46,58,20 _ .5,0,10,20,15,15,0,0,NA,NA,NA,1500,,Body Length,Body length of Chinese bream investigating thermal tolerance,cm,6.95,16,2 (SE),0.1,0,0,Cypriniformes,Cyprinidae,Parabramis,pekinensis,NA,0,0,0,1,0,North: 29.9721¡,East: 106.2761¡,1,0,"All Treatments were acclimated for 2 weeks at 20oC and then 2 weeks at the treatments select temperature before start of experiment. time the fish spent at a certain temperature I put 1500 minutes as minimum for the 1hr acclimation and the 24 hour rest, but I can't determine mean or max time.",,,vb_team_data
46,58,20 _ .5,0,10,20,20,20,0,0,NA,NA,NA,1500,,Body Length,Body length of Chinese bream investigating thermal tolerance,cm,6.83,16,2 (SE),0.09,0,0,Cypriniformes,Cyprinidae,Parabramis,pekinensis,NA,0,0,0,1,0,North: 29.9721¡,East: 106.2761¡,1,0,"All Treatments were acclimated for 2 weeks at 20oC and then 2 weeks at the treatments select temperature before start of experiment. time the fish spent at a certain temperature I put 1500 minutes as minimum for the 1hr acclimation and the 24 hour rest, but I can't determine mean or max time.",,,vb_team_data
46,58,20 _ .5,0,10,20,25,25,0,0,NA,NA,NA,1500,,Body Length,Body length of Chinese bream investigating thermal tolerance,cm,7.08,16,2 (SE),0.14,0,0,Cypriniformes,Cyprinidae,Parabramis,pekinensis,NA,0,0,0,1,0,North: 29.9721¡,East: 106.2761¡,1,0,"All Treatments were acclimated for 2 weeks at 20oC and then 2 weeks at the treatments select temperature before start of experiment. time the fish spent at a certain temperature I put 1500 minutes as minimum for the 1hr acclimation and the 24 hour rest, but I can't determine mean or max time.",,,vb_team_data
46,58,20 _ .5,1,10,20,15,25,10,10,2,NA,NA,1500,,Body Length,"measured at 15¡C, Body length of Chinese bream investigating thermal tolerance",cm,7.09,16,2 (SE),0.13,0,0,Cypriniformes,Cyprinidae,Parabramis,pekinensis,NA,0,0,0,1,0,North: 29.9721¡,East: 106.2761¡,1,0,"the temperature for the diel fluctuation treatments was 15 and 25 with a 4 hour switch period between them which is why I put ramping. All Treatments were acclimated for 2 weeks at 20oC and then 2 weeks at the treatments select temperature before start of experiment. time the fish spent at a certain temperature I put 1500 minutes as minimum for the 1hr acclimation and the 24 hour rest, but I can't determine mean or max time.",,,vb_team_data
46,58,20 _ .5,1,10,20,15,25,10,10,2,NA,NA,1500,,Body Length,"measured at 25¡C, Body length of Chinese bream investigating thermal tolerance",cm,NA,,2 (SE),NA,0,0,Cypriniformes,Cyprinidae,Parabramis,pekinensis,NA,0,0,0,1,0,North: 29.9721¡,East: 106.2761¡,1,0,"the temperature for the diel fluctuation treatments was 15 and 25 with a 4 hour switch period between them which is why I put ramping. All Treatments were acclimated for 2 weeks at 20oC and then 2 weeks at the treatments select temperature before start of experiment. time the fish spent at a certain temperature I put 1500 minutes as minimum for the 1hr acclimation and the 24 hour rest, but I can't determine mean or max time.",,,vb_team_data
46,58,20 _ .5,0,10,20,15,15,0,0,NA,NA,NA,82,,Body Length,Body length of Chinese bream investigating critical swimming speed (Ucrit),cm,7.35,10,2 (SE),0.1,0,0,Cypriniformes,Cyprinidae,Parabramis,pekinensis,NA,0,0,0,1,0,North: 29.9721¡,East: 106.2761¡,1,0,"All Treatments were acclimated for 2 weeks at 20oC and then 2 weeks at the treatments select temperature before start of experiment. For the time the fish spent at a certain temperature I put 82 minutes as minimum for the 1hr acclimation before the test, 2 minute pilot water speed test and the first 20 minute increment spent at the first water speed.",,,vb_team_data
46,58,20 _ .5,0,10,20,20,20,0,0,NA,NA,NA,82,,Body Length,Body length of Chinese bream investigating critical swimming speed (Ucrit),cm,7.34,9,2 (SE),0.16,0,0,Cypriniformes,Cyprinidae,Parabramis,pekinensis,NA,0,0,0,1,0,North: 29.9721¡,East: 106.2761¡,1,0,"All Treatments were acclimated for 2 weeks at 20oC and then 2 weeks at the treatments select temperature before start of experiment. For the time the fish spent at a certain temperature I put 82 minutes as minimum for the 1hr acclimation before the test, 2 minute pilot water speed test and the first 20 minute increment spent at the first water speed.",,,vb_team_data
46,58,20 _ .5,0,10,20,25,25,0,0,NA,NA,NA,82,,Body Length,Body length of Chinese bream investigating critical swimming speed (Ucrit),cm,7.78,9,2 (SE),0.15,0,0,Cypriniformes,Cyprinidae,Parabramis,pekinensis,NA,0,0,0,1,0,North: 29.9721¡,East: 106.2761¡,1,0,"All Treatments were acclimated for 2 weeks at 20oC and then 2 weeks at the treatments select temperature before start of experiment. For the time the fish spent at a certain temperature I put 82 minutes as minimum for the 1hr acclimation before the test, 2 minute pilot water speed test and the first 20 minute increment spent at the first water speed.",,,vb_team_data
46,58,20 _ .5,1,10,20,15,25,10,10,2,NA,NA,82,,Body Length,"measured at 15¡C, Body length of Chinese bream investigating critical swimming speed (Ucrit)",cm,7.66,9,2 (SE),0.05,0,0,Cypriniformes,Cyprinidae,Parabramis,pekinensis,NA,0,0,0,1,0,North: 29.9721¡,East: 106.2761¡,1,0,"All Treatments were acclimated for 2 weeks at 20oC and then 2 weeks at the treatments select temperature before start of experiment. For the time the fish spent at a certain temperature I put 82 minutes as minimum for the 1hr acclimation before the test, 2 minute pilot water speed test and the first 20 minute increment spent at the first water speed. the temperature for the diel fluctuation treatments was 15 and 25 with a 4 hour switch period between them which is why I put ramping",,,vb_team_data
46,58,20 _ .5,1,10,20,15,25,10,10,2,NA,NA,82,,Body Length,"measured at 25¡C, Body length of Chinese bream investigating critical swimming speed (Ucrit)",cm,7.44,8,2 (SE),0.14,0,0,Cypriniformes,Cyprinidae,Parabramis,pekinensis,NA,0,0,0,1,0,North: 29.9721¡,East: 106.2761¡,1,0,"All Treatments were acclimated for 2 weeks at 20oC and then 2 weeks at the treatments select temperature before start of experiment. For the time the fish spent at a certain temperature I put 82 minutes as minimum for the 1hr acclimation before the test, 2 minute pilot water speed test and the first 20 minute increment spent at the first water speed. the temperature for the diel fluctuation treatments was 15 and 25 with a 4 hour switch period between them which is why I put ramping",,,vb_team_data
46,58,20 _ .5,0,10,20,15,15,0,0,NA,NA,NA,60,,Body Length,Body length of Chinese bream investigating fast start escape response,cm,7.04,8,2 (SE),0.21,0,0,Cypriniformes,Cyprinidae,Parabramis,pekinensis,NA,0,0,0,1,0,North: 29.9721¡,East: 106.2761¡,1,0,"All Treatments were acclimated for 2 weeks at 20oC and then 2 weeks at the treatments select temperature before start of experiment. For the time the fish spent at a certain temperature I put 60 minutes as minimum for the 1hr acclimation before the test, but I can't determine mean or max time.",,,vb_team_data
46,58,20 _ .5,0,10,20,20,20,0,0,NA,NA,NA,60,,Body Length,Body length of Chinese bream investigating fast start escape response,cm,7.68,10,2 (SE),0.09,0,0,Cypriniformes,Cyprinidae,Parabramis,pekinensis,NA,0,0,0,1,0,North: 29.9721¡,East: 106.2761¡,1,0,"All Treatments were acclimated for 2 weeks at 20oC and then 2 weeks at the treatments select temperature before start of experiment. For the time the fish spent at a certain temperature I put 60 minutes as minimum for the 1hr acclimation before the test, but I can't determine mean or max time.",,,vb_team_data
46,58,20 _ .5,0,10,20,25,25,0,0,NA,NA,NA,60,,Body Length,Body length of Chinese bream investigating fast start escape response,cm,7.77,9,2 (SE),0.16,0,0,Cypriniformes,Cyprinidae,Parabramis,pekinensis,NA,0,0,0,1,0,North: 29.9721¡,East: 106.2761¡,1,0,"All Treatments were acclimated for 2 weeks at 20oC and then 2 weeks at the treatments select temperature before start of experiment. For the time the fish spent at a certain temperature I put 60 minutes as minimum for the 1hr acclimation before the test, but I can't determine mean or max time.",,,vb_team_data
46,58,20 _ .5,1,10,20,15,25,10,10,2,NA,NA,60,,Body Length,"measured at 15¡C, Body length of Chinese bream investigating fast start escape response",cm,7.31,8,2 (SE),0.15,0,0,Cypriniformes,Cyprinidae,Parabramis,pekinensis,NA,0,0,0,1,0,North: 29.9721¡,East: 106.2761¡,1,0,"All Treatments were acclimated for 2 weeks at 20oC and then 2 weeks at the treatments select temperature before start of experiment. the temperature for the diel fluctuation treatments was 15 and 25 with a 4 hour switch period between them which is why I put ramping. For the time the fish spent at a certain temperature I put 60 minutes as minimum for the 1hr acclimation before the test, but I can't determine mean or max time.",,,vb_team_data
46,58,20 _ .5,1,10,20,15,25,10,10,2,NA,NA,60,,Body Length,"measured at 25¡C, Body length of Chinese bream investigating fast start escape response",cm,7.46,8,2 (SE),0.14,0,0,Cypriniformes,Cyprinidae,Parabramis,pekinensis,NA,0,0,0,1,0,North: 29.9721¡,East: 106.2761¡,1,0,"All Treatments were acclimated for 2 weeks at 20oC and then 2 weeks at the treatments select temperature before start of experiment. the temperature for the diel fluctuation treatments was 15 and 25 with a 4 hour switch period between them which is why I put ramping. For the time the fish spent at a certain temperature I put 60 minutes as minimum for the 1hr acclimation before the test, but I can't determine mean or max time.",,,vb_team_data
47,58,20 _ .5,0,10,20,15,15,0,0,NA,NA,NA,51840,,Body Mass,Body mass of Chinese bream investigating specific dynamin action,g,7.85,8,2 (SE),0.15,0,0,Cypriniformes,Cyprinidae,Parabramis,pekinensis,NA,0,0,0,1,0,North: 29.9721¡,East: 106.2761¡,1,0,"All Treatments were acclimated for 2 weeks at 20oC and then 2 weeks at the treatments select temperature before start of experiment. For the time at certain temperatures the fish was tested in I put 51840 minutes (36 hours), 24 hr for acclimation, and 12 hr examination after anethesia.",,,vb_team_data
47,58,20 _ .5,0,10,20,20,20,0,0,NA,NA,NA,51840,,Body Mass,Body mass of Chinese bream investigating specific dynamin action,g,8.26,8,2 (SE),0.13,0,0,Cypriniformes,Cyprinidae,Parabramis,pekinensis,NA,0,0,0,1,0,North: 29.9721¡,East: 106.2761¡,1,0,"All Treatments were acclimated for 2 weeks at 20oC and then 2 weeks at the treatments select temperature before start of experiment. For the time at certain temperatures the fish was tested in I put 51840 minutes (36 hours), 24 hr for acclimation, and 12 hr examination after anethesia.",,,vb_team_data
47,58,20 _ .5,0,10,20,25,25,0,0,NA,NA,NA,51840,,Body Mass,Body mass of Chinese bream investigating specific dynamin action,g,8.47,8,2 (SE),0.06,0,0,Cypriniformes,Cyprinidae,Parabramis,pekinensis,NA,0,0,0,1,0,North: 29.9721¡,East: 106.2761¡,1,0,"All Treatments were acclimated for 2 weeks at 20oC and then 2 weeks at the treatments select temperature before start of experiment. For the time at certain temperatures the fish was tested in I put 51840 minutes (36 hours), 24 hr for acclimation, and 12 hr examination after anethesia.",,,vb_team_data
47,58,20 _ .5,1,10,20,15,25,10,10,2,NA,NA,51840,,Body Mass,"measured at 15¡C, Body mass of Chinese bream investigating specific dynamin action",g,7.77,8,2 (SE),0.42,0,0,Cypriniformes,Cyprinidae,Parabramis,pekinensis,NA,0,0,0,1,0,North: 29.9721¡,East: 106.2761¡,1,0,"All Treatments were acclimated for 2 weeks at 20oC and then 2 weeks at the treatments select temperature before start of experiment. The temperature for the diel fluctuation treatments was 15 and 25 with a 4 hour switch period between them which is why I put ramping. For the time at certain temperatures the fish was tested in I put 51840 minutes (36 hours), 24 hr for acclimation, and 12 hr examination after anethesia.",,,vb_team_data
47,58,20 _ .5,1,10,20,15,25,10,10,2,NA,NA,51840,,Body Mass,measured at 25¡CBody mass of Chinese bream investigating specific dynamin action,g,8.11,8,2 (SE),0.23,0,0,Cypriniformes,Cyprinidae,Parabramis,pekinensis,NA,0,0,0,1,0,North: 29.9721¡,East: 106.2761¡,1,0,"All Treatments were acclimated for 2 weeks at 20oC and then 2 weeks at the treatments select temperature before start of experiment. The temperature for the diel fluctuation treatments was 15 and 25 with a 4 hour switch period between them which is why I put ramping. For the time at certain temperatures the fish was tested in I put 51840 minutes (36 hours), 24 hr for acclimation, and 12 hr examination after anethesia.",,,vb_team_data
47,58,20 _ .5,0,10,20,15,15,0,0,NA,NA,NA,1500,,Body Mass,Body mass of Chinese bream investigating thermal tolerance,g,5.79,16,2 (SE),0.29,0,0,Cypriniformes,Cyprinidae,Parabramis,pekinensis,NA,0,0,0,1,0,North: 29.9721¡,East: 106.2761¡,1,0,"All Treatments were acclimated for 2 weeks at 20oC and then 2 weeks at the treatments select temperature before start of experiment. time the fish spent at a certain temperature I put 1500 minutes as minimum for the 1hr acclimation and the 24 hour rest, but I can't determine mean or max time.",,,vb_team_data
47,58,20 _ .5,0,10,20,20,20,0,0,NA,NA,NA,1500,,Body Mass,Body mass of Chinese bream investigating thermal tolerance,g,5.7,16,2 (SE),0.26,0,0,Cypriniformes,Cyprinidae,Parabramis,pekinensis,NA,0,0,0,1,0,North: 29.9721¡,East: 106.2761¡,1,0,"All Treatments were acclimated for 2 weeks at 20oC and then 2 weeks at the treatments select temperature before start of experiment. time the fish spent at a certain temperature I put 1500 minutes as minimum for the 1hr acclimation and the 24 hour rest, but I can't determine mean or max time.",,,vb_team_data
47,58,20 _ .5,0,10,20,25,25,0,0,NA,NA,NA,1500,,Body Mass,Body mass of Chinese bream investigating thermal tolerance,g,6.23,16,2 (SE),0.38,0,0,Cypriniformes,Cyprinidae,Parabramis,pekinensis,NA,0,0,0,1,0,North: 29.9721¡,East: 106.2761¡,1,0,"All Treatments were acclimated for 2 weeks at 20oC and then 2 weeks at the treatments select temperature before start of experiment. time the fish spent at a certain temperature I put 1500 minutes as minimum for the 1hr acclimation and the 24 hour rest, but I can't determine mean or max time.",,,vb_team_data
47,58,20 _ .5,1,10,20,15,25,10,10,2,NA,NA,1500,,Body Mass,"measured at 15¡C, Body mass of Chinese bream investigating thermal tolerance",g,6.35,16,2 (SE),0.36,0,0,Cypriniformes,Cyprinidae,Parabramis,pekinensis,NA,0,0,0,1,0,North: 29.9721¡,East: 106.2761¡,1,0,"the temperature for the diel fluctuation treatments was 15 and 25 with a 4 hour switch period between them which is why I put ramping. All Treatments were acclimated for 2 weeks at 20oC and then 2 weeks at the treatments select temperature before start of experiment. time the fish spent at a certain temperature I put 1500 minutes as minimum for the 1hr acclimation and the 24 hour rest, but I can't determine mean or max time.",,,vb_team_data
47,58,20 _ .5,1,10,20,15,25,10,10,2,NA,NA,1500,,Body Mass,"measured at 25¡C, Body mass of Chinese bream investigating thermal tolerance",g,NA,,2 (SE),NA,0,0,Cypriniformes,Cyprinidae,Parabramis,pekinensis,NA,0,0,0,1,0,North: 29.9721¡,East: 106.2761¡,1,0,"the temperature for the diel fluctuation treatments was 15 and 25 with a 4 hour switch period between them which is why I put ramping. All Treatments were acclimated for 2 weeks at 20oC and then 2 weeks at the treatments select temperature before start of experiment. time the fish spent at a certain temperature I put 1500 minutes as minimum for the 1hr acclimation and the 24 hour rest, but I can't determine mean or max time.",,,vb_team_data
