curve_id,study_id,temp_init,temp_regime,temp_range,mean_temp,min_temp,max_temp,dtr,fluc_type,ramp_type,mean_time,min_time,max_time,trait,trait_def,units,response,sample_size,variance_type,variance_value,qual_measure,ind_pop,order,family,genus,species,additional_complexity,ls_treat,ls_measure,vert_invert,plant_animal,lab_wild,lat,long,body_size,thermoregulate,notes,x,x_1,dataset
16,159,21,1,28,28,26,30,4,1,NA,NA,720,720,thorax length,thorax length,mm,1.05,50,2,0.015,1,0,Diptera,Drosophilidae,drosophila,melanogaster,Cordoba - F,0,1,1,1,0,37.88472,-4.77913,0,NA,F,NA,NA,vb_team_data
17,159,21,0,20,12,NA,NA,0,NA,NA,NA,NA,NA,thorax length,thorax length,mm,0.94,50,2,0.005,1,0,Diptera,Drosophilidae,drosophila,melanogaster,Cordoba - M,0,1,1,1,0,37.88472,-4.77913,0,NA,M,NA,NA,vb_team_data
17,159,21,0,20,14,NA,NA,0,NA,NA,NA,NA,NA,thorax length,thorax length,mm,0.98,50,2,0.01,1,0,Diptera,Drosophilidae,drosophila,melanogaster,Cordoba - M,0,1,1,1,0,37.88472,-4.77913,0,NA,M,NA,NA,vb_team_data
17,159,21,0,20,16,NA,NA,0,NA,NA,NA,NA,NA,thorax length,thorax length,mm,1.02,50,2,0.01,1,0,Diptera,Drosophilidae,drosophila,melanogaster,Cordoba - M,0,1,1,1,0,37.88472,-4.77913,0,NA,M,NA,NA,vb_team_data
17,159,21,0,20,18,NA,NA,0,NA,NA,NA,NA,NA,thorax length,thorax length,mm,1.02,50,2,0.01,1,0,Diptera,Drosophilidae,drosophila,melanogaster,Cordoba - M,0,1,1,1,0,37.88472,-4.77913,0,NA,M,NA,NA,vb_team_data
17,159,21,0,20,21,NA,NA,0,NA,NA,NA,NA,NA,thorax length,thorax length,mm,0.99,50,2,0.01,1,0,Diptera,Drosophilidae,drosophila,melanogaster,Cordoba - M,0,1,1,1,0,37.88472,-4.77913,0,NA,M,NA,NA,vb_team_data
17,159,21,0,20,26,NA,NA,0,NA,NA,NA,NA,NA,thorax length,thorax length,mm,0.94,50,2,0.005,1,0,Diptera,Drosophilidae,drosophila,melanogaster,Cordoba - M,0,1,1,1,0,37.88472,-4.77913,0,NA,M,NA,NA,vb_team_data
17,159,21,0,20,28,NA,NA,0,NA,NA,NA,NA,NA,thorax length,thorax length,mm,0.92,50,2,0.005,1,0,Diptera,Drosophilidae,drosophila,melanogaster,Cordoba - M,0,1,1,1,0,37.88472,-4.77913,0,NA,M,NA,NA,vb_team_data
17,159,21,0,20,30,NA,NA,0,NA,NA,NA,NA,NA,thorax length,thorax length,mm,0.89,50,2,0.01,1,0,Diptera,Drosophilidae,drosophila,melanogaster,Cordoba - M,0,1,1,1,0,37.88472,-4.77913,0,NA,M,NA,NA,vb_team_data
17,159,21,0,20,32,NA,NA,0,NA,NA,NA,NA,NA,thorax length,thorax length,mm,0.88,50,2,0.01,1,0,Diptera,Drosophilidae,drosophila,melanogaster,Cordoba - M,0,1,1,1,0,37.88472,-4.77913,0,NA,M,NA,NA,vb_team_data
17,159,21,1,28,10,5,15,10,1,NA,NA,720,720,thorax length,thorax length,mm,0.9,50,2,0.01,1,0,Diptera,Drosophilidae,drosophila,melanogaster,Cordoba - M,0,1,1,1,0,37.88472,-4.77913,0,NA,M,NA,NA,vb_team_data
17,159,21,1,28,18,7,29,22,1,NA,NA,720,720,thorax length,thorax length,mm,0.81,50,2,0.015,1,0,Diptera,Drosophilidae,drosophila,melanogaster,Cordoba - M,0,1,1,1,0,37.88472,-4.77913,0,NA,M,NA,NA,vb_team_data
17,159,21,1,28,14,7,21,14,1,NA,NA,720,720,thorax length,thorax length,mm,0.92,50,2,0.01,1,0,Diptera,Drosophilidae,drosophila,melanogaster,Cordoba - M,0,1,1,1,0,37.88472,-4.77913,0,NA,M,NA,NA,vb_team_data
17,159,21,1,28,15,9,21,12,1,NA,NA,720,720,thorax length,thorax length,mm,0.96,50,2,0.01,1,0,Diptera,Drosophilidae,drosophila,melanogaster,Cordoba - M,0,1,1,1,0,37.88472,-4.77913,0,NA,M,NA,NA,vb_team_data
17,159,21,1,28,12,9,15,6,1,NA,NA,720,720,thorax length,thorax length,mm,0.93,50,2,0.01,1,0,Diptera,Drosophilidae,drosophila,melanogaster,Cordoba - M,0,1,1,1,0,37.88472,-4.77913,0,NA,M,NA,NA,vb_team_data
17,159,21,1,28,21,10,32,22,1,NA,NA,720,720,thorax length,thorax length,mm,0.82,50,2,0.015,1,0,Diptera,Drosophilidae,drosophila,melanogaster,Cordoba - M,0,1,1,1,0,37.88472,-4.77913,0,NA,M,NA,NA,vb_team_data
17,159,21,1,28,16,11,21,10,1,NA,NA,720,720,thorax length,thorax length,mm,0.96,50,2,0.01,1,0,Diptera,Drosophilidae,drosophila,melanogaster,Cordoba - M,0,1,1,1,0,37.88472,-4.77913,0,NA,M,NA,NA,vb_team_data
17,159,21,1,28,21,12,30,18,1,NA,NA,720,720,thorax length,thorax length,mm,0.88,50,2,0.01,1,0,Diptera,Drosophilidae,drosophila,melanogaster,Cordoba - M,0,1,1,1,0,37.88472,-4.77913,0,NA,M,NA,NA,vb_team_data
17,159,21,1,28,21,16,26,10,1,NA,NA,720,720,thorax length,thorax length,mm,0.94,50,2,0.01,1,0,Diptera,Drosophilidae,drosophila,melanogaster,Cordoba - M,0,1,1,1,0,37.88472,-4.77913,0,NA,M,NA,NA,vb_team_data
17,159,21,1,28,27,21,33,12,1,NA,NA,720,720,thorax length,thorax length,mm,0.9,50,2,0.015,1,0,Diptera,Drosophilidae,drosophila,melanogaster,Cordoba - M,0,1,1,1,0,37.88472,-4.77913,0,NA,M,NA,NA,vb_team_data
17,159,21,1,28,26,21,31,10,1,NA,NA,720,720,thorax length,thorax length,mm,0.92,50,2,0.01,1,0,Diptera,Drosophilidae,drosophila,melanogaster,Cordoba - M,0,1,1,1,0,37.88472,-4.77913,0,NA,M,NA,NA,vb_team_data
17,159,21,1,28,28,26,30,4,1,NA,NA,720,720,thorax length,thorax length,mm,0.91,50,2,0.01,1,0,Diptera,Drosophilidae,drosophila,melanogaster,Cordoba - M,0,1,1,1,0,37.88472,-4.77913,0,NA,M,NA,NA,vb_team_data
18,159,21,0,18,12,NA,NA,0,NA,NA,NA,NA,NA,thorax length,thorax length,mm,1.07,50,2,0.01,1,0,Diptera,Drosophilidae,drosophila,simulans,Bordeaux - F,0,1,1,1,0,44.834999,-0.57549,0,NA,F,NA,NA,vb_team_data
18,159,21,0,18,14,NA,NA,0,NA,NA,NA,NA,NA,thorax length,thorax length,mm,1.12,50,2,0.015,1,0,Diptera,Drosophilidae,drosophila,simulans,Bordeaux - F,0,1,1,1,0,44.834999,-0.57549,0,NA,F,NA,NA,vb_team_data
18,159,21,0,18,16,NA,NA,0,NA,NA,NA,NA,NA,thorax length,thorax length,mm,1.13,50,2,0.01,1,0,Diptera,Drosophilidae,drosophila,simulans,Bordeaux - F,0,1,1,1,0,44.834999,-0.57549,0,NA,F,NA,NA,vb_team_data
18,159,21,0,18,18,NA,NA,0,NA,NA,NA,NA,NA,thorax length,thorax length,mm,1.12,50,2,0.01,1,0,Diptera,Drosophilidae,drosophila,simulans,Bordeaux - F,0,1,1,1,0,44.834999,-0.57549,0,NA,F,NA,NA,vb_team_data
18,159,21,0,18,21,NA,NA,0,NA,NA,NA,NA,NA,thorax length,thorax length,mm,1.1,50,2,0.01,1,0,Diptera,Drosophilidae,drosophila,simulans,Bordeaux - F,0,1,1,1,0,44.834999,-0.57549,0,NA,F,NA,NA,vb_team_data
18,159,21,0,18,26,NA,NA,0,NA,NA,NA,NA,NA,thorax length,thorax length,mm,1.03,50,2,0.01,1,0,Diptera,Drosophilidae,drosophila,simulans,Bordeaux - F,0,1,1,1,0,44.834999,-0.57549,0,NA,F,NA,NA,vb_team_data
18,159,21,0,18,28,NA,NA,0,NA,NA,NA,NA,NA,thorax length,thorax length,mm,1,50,2,0.01,1,0,Diptera,Drosophilidae,drosophila,simulans,Bordeaux - F,0,1,1,1,0,44.834999,-0.57549,0,NA,F,NA,NA,vb_team_data
18,159,21,0,18,30,NA,NA,0,NA,NA,NA,NA,NA,thorax length,thorax length,mm,0.95,50,2,0.01,1,0,Diptera,Drosophilidae,drosophila,simulans,Bordeaux - F,0,1,1,1,0,44.834999,-0.57549,0,NA,F,NA,NA,vb_team_data
18,159,21,1,28,10,5,15,10,1,NA,NA,720,720,thorax length,thorax length,mm,1.05,50,2,0.015,1,0,Diptera,Drosophilidae,drosophila,simulans,Bordeaux - F,0,1,1,1,0,44.834999,-0.57549,0,NA,F,NA,NA,vb_team_data
18,159,21,1,28,18,7,29,22,1,NA,NA,720,720,thorax length,thorax length,mm,0.95,50,2,0.015,1,0,Diptera,Drosophilidae,drosophila,simulans,Bordeaux - F,0,1,1,1,0,44.834999,-0.57549,0,NA,F,NA,NA,vb_team_data
18,159,21,1,28,14,7,21,14,1,NA,NA,720,720,thorax length,thorax length,mm,1.05,50,2,0.015,1,0,Diptera,Drosophilidae,drosophila,simulans,Bordeaux - F,0,1,1,1,0,44.834999,-0.57549,0,NA,F,NA,NA,vb_team_data
18,159,21,1,28,15,9,21,12,1,NA,NA,720,720,thorax length,thorax length,mm,1.07,50,2,0.01,1,0,Diptera,Drosophilidae,drosophila,simulans,Bordeaux - F,0,1,1,1,0,44.834999,-0.57549,0,NA,F,NA,NA,vb_team_data
18,159,21,1,28,12,9,15,6,1,NA,NA,720,720,thorax length,thorax length,mm,1.07,50,2,0.01,1,0,Diptera,Drosophilidae,drosophila,simulans,Bordeaux - F,0,1,1,1,0,44.834999,-0.57549,0,NA,F,NA,NA,vb_team_data
18,159,21,1,28,16,11,21,10,1,NA,NA,720,720,thorax length,thorax length,mm,1.08,50,2,0.01,1,0,Diptera,Drosophilidae,drosophila,simulans,Bordeaux - F,0,1,1,1,0,44.834999,-0.57549,0,NA,F,NA,NA,vb_team_data
18,159,21,1,28,21,12,30,18,1,NA,NA,720,720,thorax length,thorax length,mm,1.01,50,2,0.01,1,0,Diptera,Drosophilidae,drosophila,simulans,Bordeaux - F,0,1,1,1,0,44.834999,-0.57549,0,NA,F,NA,NA,vb_team_data
18,159,21,1,28,21,16,26,10,1,NA,NA,720,720,thorax length,thorax length,mm,1.06,50,2,0.01,1,0,Diptera,Drosophilidae,drosophila,simulans,Bordeaux - F,0,1,1,1,0,44.834999,-0.57549,0,NA,F,NA,NA,vb_team_data
18,159,21,1,28,27,21,33,12,1,NA,NA,720,720,thorax length,thorax length,mm,0.97,50,2,0.01,1,0,Diptera,Drosophilidae,drosophila,simulans,Bordeaux - F,0,1,1,1,0,44.834999,-0.57549,0,NA,F,NA,NA,vb_team_data
18,159,21,1,28,26,21,31,10,1,NA,NA,720,720,thorax length,thorax length,mm,1,50,2,0.01,1,0,Diptera,Drosophilidae,drosophila,simulans,Bordeaux - F,0,1,1,1,0,44.834999,-0.57549,0,NA,F,NA,NA,vb_team_data
18,159,21,1,28,28,26,30,4,1,NA,NA,720,720,thorax length,thorax length,mm,1,50,2,0.01,1,0,Diptera,Drosophilidae,drosophila,simulans,Bordeaux - F,0,1,1,1,0,44.834999,-0.57549,0,NA,F,NA,NA,vb_team_data
19,159,21,0,18,12,NA,NA,0,NA,NA,NA,NA,NA,thorax length,thorax length,mm,0.97,50,2,0.01,1,0,Diptera,Drosophilidae,drosophila,simulans,Bordeaux - M,0,1,1,1,0,44.834999,-0.57549,0,NA,M,NA,NA,vb_team_data
19,159,21,0,18,14,NA,NA,0,NA,NA,NA,NA,NA,thorax length,thorax length,mm,1.03,50,2,0.01,1,0,Diptera,Drosophilidae,drosophila,simulans,Bordeaux - M,0,1,1,1,0,44.834999,-0.57549,0,NA,M,NA,NA,vb_team_data
19,159,21,0,18,16,NA,NA,0,NA,NA,NA,NA,NA,thorax length,thorax length,mm,1.04,50,2,0.01,1,0,Diptera,Drosophilidae,drosophila,simulans,Bordeaux - M,0,1,1,1,0,44.834999,-0.57549,0,NA,M,NA,NA,vb_team_data
19,159,21,0,18,18,NA,NA,0,NA,NA,NA,NA,NA,thorax length,thorax length,mm,1.02,50,2,0.01,1,0,Diptera,Drosophilidae,drosophila,simulans,Bordeaux - M,0,1,1,1,0,44.834999,-0.57549,0,NA,M,NA,NA,vb_team_data
19,159,21,0,18,21,NA,NA,0,NA,NA,NA,NA,NA,thorax length,thorax length,mm,0.98,50,2,0.01,1,0,Diptera,Drosophilidae,drosophila,simulans,Bordeaux - M,0,1,1,1,0,44.834999,-0.57549,0,NA,M,NA,NA,vb_team_data
19,159,21,0,18,26,NA,NA,0,NA,NA,NA,NA,NA,thorax length,thorax length,mm,0.91,50,2,0.01,1,0,Diptera,Drosophilidae,drosophila,simulans,Bordeaux - M,0,1,1,1,0,44.834999,-0.57549,0,NA,M,NA,NA,vb_team_data
19,159,21,0,18,28,NA,NA,0,NA,NA,NA,NA,NA,thorax length,thorax length,mm,0.89,50,2,0.01,1,0,Diptera,Drosophilidae,drosophila,simulans,Bordeaux - M,0,1,1,1,0,44.834999,-0.57549,0,NA,M,NA,NA,vb_team_data
19,159,21,0,18,30,NA,NA,0,NA,NA,NA,NA,NA,thorax length,thorax length,mm,0.85,50,2,0.01,1,0,Diptera,Drosophilidae,drosophila,simulans,Bordeaux - M,0,1,1,1,0,44.834999,-0.57549,0,NA,M,NA,NA,vb_team_data
19,159,21,1,28,10,5,15,10,1,NA,NA,720,720,thorax length,thorax length,mm,0.95,50,2,0.015,1,0,Diptera,Drosophilidae,drosophila,simulans,Bordeaux - M,0,1,1,1,0,44.834999,-0.57549,0,NA,M,NA,NA,vb_team_data
19,159,21,1,28,18,7,29,22,1,NA,NA,720,720,thorax length,thorax length,mm,0.85,50,2,0.01,1,0,Diptera,Drosophilidae,drosophila,simulans,Bordeaux - M,0,1,1,1,0,44.834999,-0.57549,0,NA,M,NA,NA,vb_team_data
19,159,21,1,28,14,7,21,14,1,NA,NA,720,720,thorax length,thorax length,mm,0.96,50,2,0.015,1,0,Diptera,Drosophilidae,drosophila,simulans,Bordeaux - M,0,1,1,1,0,44.834999,-0.57549,0,NA,M,NA,NA,vb_team_data
19,159,21,1,28,15,9,21,12,1,NA,NA,720,720,thorax length,thorax length,mm,0.97,50,2,0.01,1,0,Diptera,Drosophilidae,drosophila,simulans,Bordeaux - M,0,1,1,1,0,44.834999,-0.57549,0,NA,M,NA,NA,vb_team_data
19,159,21,1,28,12,9,15,6,1,NA,NA,720,720,thorax length,thorax length,mm,0.95,50,2,0.01,1,0,Diptera,Drosophilidae,drosophila,simulans,Bordeaux - M,0,1,1,1,0,44.834999,-0.57549,0,NA,M,NA,NA,vb_team_data
19,159,21,1,28,16,11,21,10,1,NA,NA,720,720,thorax length,thorax length,mm,0.97,50,2,0.01,1,0,Diptera,Drosophilidae,drosophila,simulans,Bordeaux - M,0,1,1,1,0,44.834999,-0.57549,0,NA,M,NA,NA,vb_team_data
19,159,21,1,28,21,12,30,18,1,NA,NA,720,720,thorax length,thorax length,mm,0.9,50,2,0.01,1,0,Diptera,Drosophilidae,drosophila,simulans,Bordeaux - M,0,1,1,1,0,44.834999,-0.57549,0,NA,M,NA,NA,vb_team_data
19,159,21,1,28,21,16,26,10,1,NA,NA,720,720,thorax length,thorax length,mm,0.94,50,2,0.01,1,0,Diptera,Drosophilidae,drosophila,simulans,Bordeaux - M,0,1,1,1,0,44.834999,-0.57549,0,NA,M,NA,NA,vb_team_data
19,159,21,1,28,27,21,33,12,1,NA,NA,720,720,thorax length,thorax length,mm,0.87,50,2,0.01,1,0,Diptera,Drosophilidae,drosophila,simulans,Bordeaux - M,0,1,1,1,0,44.834999,-0.57549,0,NA,M,NA,NA,vb_team_data
19,159,21,1,28,26,21,31,10,1,NA,NA,720,720,thorax length,thorax length,mm,0.88,50,2,0.01,1,0,Diptera,Drosophilidae,drosophila,simulans,Bordeaux - M,0,1,1,1,0,44.834999,-0.57549,0,NA,M,NA,NA,vb_team_data
19,159,21,1,28,28,26,30,4,1,NA,NA,720,720,thorax length,thorax length,mm,0.88,50,2,0.01,1,0,Diptera,Drosophilidae,drosophila,simulans,Bordeaux - M,0,1,1,1,0,44.834999,-0.57549,0,NA,M,NA,NA,vb_team_data
20,159,21,0,18,12,NA,NA,0,NA,NA,NA,NA,NA,thorax length,thorax length,mm,1.04,50,2,0.01,1,0,Diptera,Drosophilidae,drosophila,simulans,Cordoba - F,0,1,1,1,0,37.88472,-4.77913,0,NA,F,NA,NA,vb_team_data
20,159,21,0,18,14,NA,NA,0,NA,NA,NA,NA,NA,thorax length,thorax length,mm,1.09,50,2,0.01,1,0,Diptera,Drosophilidae,drosophila,simulans,Cordoba - F,0,1,1,1,0,37.88472,-4.77913,0,NA,F,NA,NA,vb_team_data
20,159,21,0,18,16,NA,NA,0,NA,NA,NA,NA,NA,thorax length,thorax length,mm,1.11,50,2,0.01,1,0,Diptera,Drosophilidae,drosophila,simulans,Cordoba - F,0,1,1,1,0,37.88472,-4.77913,0,NA,F,NA,NA,vb_team_data
20,159,21,0,18,18,NA,NA,0,NA,NA,NA,NA,NA,thorax length,thorax length,mm,1.1,50,2,0.01,1,0,Diptera,Drosophilidae,drosophila,simulans,Cordoba - F,0,1,1,1,0,37.88472,-4.77913,0,NA,F,NA,NA,vb_team_data
20,159,21,0,18,21,NA,NA,0,NA,NA,NA,NA,NA,thorax length,thorax length,mm,1.07,50,2,0.01,1,0,Diptera,Drosophilidae,drosophila,simulans,Cordoba - F,0,1,1,1,0,37.88472,-4.77913,0,NA,F,NA,NA,vb_team_data
20,159,21,0,18,26,NA,NA,0,NA,NA,NA,NA,NA,thorax length,thorax length,mm,1.02,50,2,0.01,1,0,Diptera,Drosophilidae,drosophila,simulans,Cordoba - F,0,1,1,1,0,37.88472,-4.77913,0,NA,F,NA,NA,vb_team_data
20,159,21,0,18,28,NA,NA,0,NA,NA,NA,NA,NA,thorax length,thorax length,mm,0.99,50,2,0.01,1,0,Diptera,Drosophilidae,drosophila,simulans,Cordoba - F,0,1,1,1,0,37.88472,-4.77913,0,NA,F,NA,NA,vb_team_data
20,159,21,0,18,30,NA,NA,0,NA,NA,NA,NA,NA,thorax length,thorax length,mm,0.96,50,2,0.015,1,0,Diptera,Drosophilidae,drosophila,simulans,Cordoba - F,0,1,1,1,0,37.88472,-4.77913,0,NA,F,NA,NA,vb_team_data
20,159,21,1,28,10,5,15,10,1,NA,NA,720,720,thorax length,thorax length,mm,1.02,50,2,0.01,1,0,Diptera,Drosophilidae,drosophila,simulans,Cordoba - F,0,1,1,1,0,37.88472,-4.77913,0,NA,F,NA,NA,vb_team_data
20,159,21,1,28,18,7,29,22,1,NA,NA,720,720,thorax length,thorax length,mm,0.93,50,2,0.01,1,0,Diptera,Drosophilidae,drosophila,simulans,Cordoba - F,0,1,1,1,0,37.88472,-4.77913,0,NA,F,NA,NA,vb_team_data
20,159,21,1,28,14,7,21,14,1,NA,NA,720,720,thorax length,thorax length,mm,1.04,50,2,0.01,1,0,Diptera,Drosophilidae,drosophila,simulans,Cordoba - F,0,1,1,1,0,37.88472,-4.77913,0,NA,F,NA,NA,vb_team_data
20,159,21,1,28,15,9,21,12,1,NA,NA,720,720,thorax length,thorax length,mm,1.06,50,2,0.01,1,0,Diptera,Drosophilidae,drosophila,simulans,Cordoba - F,0,1,1,1,0,37.88472,-4.77913,0,NA,F,NA,NA,vb_team_data
20,159,21,1,28,12,9,15,6,1,NA,NA,720,720,thorax length,thorax length,mm,1.03,50,2,0.015,1,0,Diptera,Drosophilidae,drosophila,simulans,Cordoba - F,0,1,1,1,0,37.88472,-4.77913,0,NA,F,NA,NA,vb_team_data
20,159,21,1,28,16,11,21,10,1,NA,NA,720,720,thorax length,thorax length,mm,1.06,50,2,0.015,1,0,Diptera,Drosophilidae,drosophila,simulans,Cordoba - F,0,1,1,1,0,37.88472,-4.77913,0,NA,F,NA,NA,vb_team_data
20,159,21,1,28,21,12,30,18,1,NA,NA,720,720,thorax length,thorax length,mm,0.99,50,2,0.01,1,0,Diptera,Drosophilidae,drosophila,simulans,Cordoba - F,0,1,1,1,0,37.88472,-4.77913,0,NA,F,NA,NA,vb_team_data
20,159,21,1,28,21,16,26,10,1,NA,NA,720,720,thorax length,thorax length,mm,1.04,50,2,0.01,1,0,Diptera,Drosophilidae,drosophila,simulans,Cordoba - F,0,1,1,1,0,37.88472,-4.77913,0,NA,F,NA,NA,vb_team_data
20,159,21,1,28,27,21,33,12,1,NA,NA,720,720,thorax length,thorax length,mm,0.96,50,2,0.01,1,0,Diptera,Drosophilidae,drosophila,simulans,Cordoba - F,0,1,1,1,0,37.88472,-4.77913,0,NA,F,NA,NA,vb_team_data
20,159,21,1,28,26,21,31,10,1,NA,NA,720,720,thorax length,thorax length,mm,0.98,50,2,0.01,1,0,Diptera,Drosophilidae,drosophila,simulans,Cordoba - F,0,1,1,1,0,37.88472,-4.77913,0,NA,F,NA,NA,vb_team_data
20,159,21,1,28,28,26,30,4,1,NA,NA,720,720,thorax length,thorax length,mm,0.99,50,2,0.01,1,0,Diptera,Drosophilidae,drosophila,simulans,Cordoba - F,0,1,1,1,0,37.88472,-4.77913,0,NA,F,NA,NA,vb_team_data
21,159,21,0,18,12,NA,NA,0,NA,NA,NA,NA,NA,thorax length,thorax length,mm,0.96,50,2,0.01,1,0,Diptera,Drosophilidae,drosophila,simulans,Cordoba - M,0,1,1,1,0,37.88472,-4.77913,0,NA,M,NA,NA,vb_team_data
21,159,21,0,18,14,NA,NA,0,NA,NA,NA,NA,NA,thorax length,thorax length,mm,0.99,50,2,0.01,1,0,Diptera,Drosophilidae,drosophila,simulans,Cordoba - M,0,1,1,1,0,37.88472,-4.77913,0,NA,M,NA,NA,vb_team_data
21,159,21,0,18,16,NA,NA,0,NA,NA,NA,NA,NA,thorax length,thorax length,mm,1.01,50,2,0.01,1,0,Diptera,Drosophilidae,drosophila,simulans,Cordoba - M,0,1,1,1,0,37.88472,-4.77913,0,NA,M,NA,NA,vb_team_data
21,159,21,0,18,18,NA,NA,0,NA,NA,NA,NA,NA,thorax length,thorax length,mm,1.01,50,2,0.01,1,0,Diptera,Drosophilidae,drosophila,simulans,Cordoba - M,0,1,1,1,0,37.88472,-4.77913,0,NA,M,NA,NA,vb_team_data
21,159,21,0,18,21,NA,NA,0,NA,NA,NA,NA,NA,thorax length,thorax length,mm,0.97,50,2,0.005,1,0,Diptera,Drosophilidae,drosophila,simulans,Cordoba - M,0,1,1,1,0,37.88472,-4.77913,0,NA,M,NA,NA,vb_team_data
21,159,21,0,18,26,NA,NA,0,NA,NA,NA,NA,NA,thorax length,thorax length,mm,0.91,50,2,0.005,1,0,Diptera,Drosophilidae,drosophila,simulans,Cordoba - M,0,1,1,1,0,37.88472,-4.77913,0,NA,M,NA,NA,vb_team_data
21,159,21,0,18,28,NA,NA,0,NA,NA,NA,NA,NA,thorax length,thorax length,mm,0.88,50,2,0.01,1,0,Diptera,Drosophilidae,drosophila,simulans,Cordoba - M,0,1,1,1,0,37.88472,-4.77913,0,NA,M,NA,NA,vb_team_data
21,159,21,0,18,30,NA,NA,0,NA,NA,NA,NA,NA,thorax length,thorax length,mm,0.86,50,2,0.01,1,0,Diptera,Drosophilidae,drosophila,simulans,Cordoba - M,0,1,1,1,0,37.88472,-4.77913,0,NA,M,NA,NA,vb_team_data
21,159,21,1,28,10,5,15,10,1,NA,NA,720,720,thorax length,thorax length,mm,0.93,50,2,0.01,1,0,Diptera,Drosophilidae,drosophila,simulans,Cordoba - M,0,1,1,1,0,37.88472,-4.77913,0,NA,M,NA,NA,vb_team_data
21,159,21,1,28,18,7,29,22,1,NA,NA,720,720,thorax length,thorax length,mm,0.82,50,2,0.01,1,0,Diptera,Drosophilidae,drosophila,simulans,Cordoba - M,0,1,1,1,0,37.88472,-4.77913,0,NA,M,NA,NA,vb_team_data
21,159,21,1,28,14,7,21,14,1,NA,NA,720,720,thorax length,thorax length,mm,0.95,50,2,0.01,1,0,Diptera,Drosophilidae,drosophila,simulans,Cordoba - M,0,1,1,1,0,37.88472,-4.77913,0,NA,M,NA,NA,vb_team_data
21,159,21,1,28,15,9,21,12,1,NA,NA,720,720,thorax length,thorax length,mm,0.96,50,2,0.01,1,0,Diptera,Drosophilidae,drosophila,simulans,Cordoba - M,0,1,1,1,0,37.88472,-4.77913,0,NA,M,NA,NA,vb_team_data
21,159,21,1,28,12,9,15,6,1,NA,NA,720,720,thorax length,thorax length,mm,0.93,50,2,0.01,1,0,Diptera,Drosophilidae,drosophila,simulans,Cordoba - M,0,1,1,1,0,37.88472,-4.77913,0,NA,M,NA,NA,vb_team_data
21,159,21,1,28,16,11,21,10,1,NA,NA,720,720,thorax length,thorax length,mm,0.97,50,2,0.01,1,0,Diptera,Drosophilidae,drosophila,simulans,Cordoba - M,0,1,1,1,0,37.88472,-4.77913,0,NA,M,NA,NA,vb_team_data
21,159,21,1,28,21,12,30,18,1,NA,NA,720,720,thorax length,thorax length,mm,0.87,50,2,0.01,1,0,Diptera,Drosophilidae,drosophila,simulans,Cordoba - M,0,1,1,1,0,37.88472,-4.77913,0,NA,M,NA,NA,vb_team_data
21,159,21,1,28,21,16,26,10,1,NA,NA,720,720,thorax length,thorax length,mm,0.92,50,2,0.01,1,0,Diptera,Drosophilidae,drosophila,simulans,Cordoba - M,0,1,1,1,0,37.88472,-4.77913,0,NA,M,NA,NA,vb_team_data
21,159,21,1,28,27,21,33,12,1,NA,NA,720,720,thorax length,thorax length,mm,0.86,50,2,0.01,1,0,Diptera,Drosophilidae,drosophila,simulans,Cordoba - M,0,1,1,1,0,37.88472,-4.77913,0,NA,M,NA,NA,vb_team_data
21,159,21,1,28,26,21,31,10,1,NA,NA,720,720,thorax length,thorax length,mm,0.87,50,2,0.01,1,0,Diptera,Drosophilidae,drosophila,simulans,Cordoba - M,0,1,1,1,0,37.88472,-4.77913,0,NA,M,NA,NA,vb_team_data
21,159,21,1,28,28,26,30,4,1,NA,NA,720,720,thorax length,thorax length,mm,0.87,50,2,0.005,1,0,Diptera,Drosophilidae,drosophila,simulans,Cordoba - M,0,1,1,1,0,37.88472,-4.77913,0,NA,M,NA,NA,vb_team_data
22,159,21,0,20,12,NA,NA,0,NA,NA,NA,NA,NA,winglength,left wing,mm,2.95,50,2,0.03,1,0,Diptera,Drosophilidae,drosophila,melanogaster,Bordeaux - F,0,1,1,1,0,44.834999,-0.57549,0,NA,F,NA,NA,vb_team_data
22,159,21,0,20,14,NA,NA,0,NA,NA,NA,NA,NA,winglength,left wing,mm,3.06,50,2,0.03,1,0,Diptera,Drosophilidae,drosophila,melanogaster,Bordeaux - F,0,1,1,1,0,44.834999,-0.57549,0,NA,F,NA,NA,vb_team_data
22,159,21,0,20,16,NA,NA,0,NA,NA,NA,NA,NA,winglength,left wing,mm,3.07,50,2,0.03,1,0,Diptera,Drosophilidae,drosophila,melanogaster,Bordeaux - F,0,1,1,1,0,44.834999,-0.57549,0,NA,F,NA,NA,vb_team_data
22,159,21,0,20,18,NA,NA,0,NA,NA,NA,NA,NA,winglength,left wing,mm,3.03,50,2,0.02,1,0,Diptera,Drosophilidae,drosophila,melanogaster,Bordeaux - F,0,1,1,1,0,44.834999,-0.57549,0,NA,F,NA,NA,vb_team_data
22,159,21,0,20,21,NA,NA,0,NA,NA,NA,NA,NA,winglength,left wing,mm,2.92,50,2,0.02,1,0,Diptera,Drosophilidae,drosophila,melanogaster,Bordeaux - F,0,1,1,1,0,44.834999,-0.57549,0,NA,F,NA,NA,vb_team_data
